"Subject"	"1.a"	"1.b"	"1.c"	"1.d"	"1.e"	"2.a"	"2.b"	"2.c"	"2.d"	"2.e"	"2.f"	"2.g"	"2.h"	"Game.affect.distraction"	"Surprise"	"Suspected"	"Why "	"Entrant"	"Assignment"	"Entrant"	"Date"	"Time"	"RA"	"Station"	"Condition"	"Game.1"	"Game.2"	"Game.3"	"Game.4"	"Game.5"	"Game.6"	"Good.Session"	"Notes"	"Entrant"	"irritated"	"happy"	"angered"	"helpful"	"pleased"	"annoyed"	"knew.others"	"knew.partner"	"easy.nav"	"excited"	"engaged"	"challenging"	"stressful"	"violence"	"diff.nav"	"reflexes"	"satisfying"	"effective"	"difficult"	"good.fight"	"hard.control"	"mental.effort"	"comfort.control"	"exhausting"	"aggressed"	"enjoyed"	"often.played"	"FPS.experience"	"FPS.skill"	"mkb.experience"	"vg.freq"	"vg.cumul"	"gender"	"age"	"race"	"year"	"GPA"	"Entrant"	"A"	"B"	"C"	"D"	"E"	"F"	"Entrant"	"L2d4d"	"R2d4d"	"L_ring_length"	"L_ring_angle"	"L_index_length"	"L_index_angle"	"R_ring_length"	"R_ring_angle"	"R_index_length"	"R_index_angle"	"notes"	"coder"	"Violence"	"Difficulty"
"292"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"Maybe"	"yes"	"2"	"to see if we were angry about how our partner rated our essay"	"TG"	"2"	"TG"	"1399248000"	"0.58333333333333337"	"HG"	"2"	"4"	"4"	"229"	"4"	"646"	"87"	"90"	"Yes"	"Participant thought that we were trying to measure the \"relationship between persuasiveness and video game ability\". Participand also asked if there was a reason he didn’t do the computer task during debriefing"	"TG"	"2"	"4"	"2"	"2"	"4"	"2"	NA	NA	"5"	"5"	"6"	"5"	"2"	"2"	"3"	"6"	"7"	"7"	"3"	"3"	"2"	"3"	"6"	"2"	"4"	"6"	"2"	"3"	"3"	"5"	"2"	"2"	"M"	"18"	"5"	"1"	"3.8"	"TG"	"4"	"3"	"3"	"8"	"5"	"6"	"TG"	"0.981898907103825"	"0.972489227709645"	"878.4"	"86.74"	"862.5"	"86.61"	"905.1"	"89.18"	"880.2"	"82.16"	NA	"Rachel"	"Nonviolent"	"Hard"
"293"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"Yes"	"1"	"Because of the evaluation of the essays"	"TG"	"9"	"TG"	"1399248000"	"0.58333333333333337"	"LK"	"4"	"1"	"0"	"240"	"9"	"841"	"76"	"0"	"Yes"	"Most-likely decieved"	"TG"	"4"	"1"	"7"	"1"	"1"	"7"	NA	NA	"7"	"7"	"7"	"3"	"2"	"6"	"3"	"6"	"7"	"7"	"2"	"1"	"4"	"4"	"6"	"4"	"3"	"6"	"6"	"7"	"5"	"5"	"3"	"6"	"M"	"18"	"2"	"1"	"3.7"	"TG"	"8"	"4"	"6"	"9"	"5"	"7"	"TG"	"0.942485898468977"	"0.940990412177523"	"992.8"	"79.44"	"935.7"	"84.91"	"1011.7"	"82.05"	"952"	"89.7"	NA	"Rachel"	"Violent"	"Easy"
"294"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"No"	"No"	"5"	"To see if I was pissed at him"	"TG"	"1"	"TG"	"1399248000"	"0.62847222222222221"	"HG"	"2"	"2"	"0"	"335"	"10"	"1202"	"120"	"56"	"No"	"Participant was able to call out almost all of the deception during the debrief. He pretty much caught onto it early on and said he assigned zero distraction time because there was no reason to because he believed the essay response was fake"	"TG"	"1"	"4"	"1"	"1"	"1"	"1"	NA	NA	"7"	"7"	"7"	"2"	"4"	"5"	"1"	"6"	"7"	"7"	"1"	"3"	"1"	"3"	"7"	"1"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"M"	"19"	"5"	"2"	"2.5"	"TG"	"7"	"7"	"2"	"7"	"-2"	"5"	"TG"	"0.929123278468257"	"0.927749860413177"	"893.1"	"89.1"	"829.8"	"79.94"	"895.5"	"88.02"	"830.8"	"83.85"	NA	"Rachel"	"Violent"	"Hard"
"295"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"4"	"TO SEE IF READING THE RESPONSES TO THE ESSAYS CAUSED US TO DELIVER MORE OR LESS DISTRACTION"	"TG"	"7"	"TG"	"1399248000"	"0.58333333333333337"	"LK"	"4"	"3"	"0"	"484"	"13"	"3061"	"28"	"0"	"Yes"	"Believed to be decieved"	"TG"	"6"	"1"	"5"	"2"	"1"	"6"	NA	NA	"7"	"4"	"5"	"1"	"1"	"2"	"4"	"2"	"5"	"5"	"3"	"1"	"1"	"1"	"6"	"1"	"1"	"4"	"2"	"6"	"5"	"2"	"4"	"5"	"M"	"19"	"5"	"1"	"2.7"	"TG"	"-5"	"4"	"1"	"7"	"-4"	"2"	"TG"	"0.959178654862904"	"0.946643504156843"	"813.3"	"88.52"	"780.1"	"84.85"	"805.9"	"77.9"	"762.9"	"84.96"	NA	"Rachel"	"Nonviolent"	"Easy"
"296"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"No"	"No"	"1"	"Look at what each participant assigned the other in order to possibly determine something about that person"	"TG"	"7"	"TG"	"1399334400"	"0.625"	"RP"	"4"	"4"	"6"	"288"	"4"	"761"	"126"	"114"	"Yes"	"Good Session didn’t suspect anything"	"TG"	"5"	"3"	"4"	"3"	"2"	"5"	NA	NA	"6"	"5"	"6"	"3"	"1"	"5"	"2"	"4"	"5"	"6"	"3"	"5"	"2"	"3"	"6"	"2"	"5"	"5"	"3"	"6"	"6"	"5"	"3"	"6"	"M"	"19"	"5"	"1"	"2.9"	"TG"	"7"	"6.5"	"6"	"8"	"7.5"	"7"	"TG"	"0.984768851228146"	"0.988654781199352"	"932.3"	"81.49"	"918.1"	"89"	"925.5"	"81.8"	"915"	"89.56"	NA	"Rachel"	"Nonviolent"	"Hard"
"297"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"4"	"To see if we'd put longer for the other if they gave a bad review"	"TG"	"4"	"TG"	"1399334400"	"0.625"	"JC"	"2"	"1"	"0"	"454"	"22"	"853"	"233"	"0"	"No"	"His friend told him about our experiment beforehand"	"TG"	"1"	"4"	"1"	"4"	"4"	"4"	NA	NA	"7"	"5"	"5"	"2"	"1"	"5"	"1"	"1"	"7"	"7"	"2"	"1"	"1"	"1"	"7"	"1"	"5"	"4"	"5"	"7"	"7"	"5"	"4"	"6"	"M"	"19"	"5"	"1"	"3.85"	"TG"	"8"	"7"	"7"	"9"	"8"	"8"	"TG"	"0.945604234048809"	"0.950196592398427"	"1020.3"	"84.71"	"964.8"	"85.6"	"991.9"	"86.42"	"942.5"	"88.05"	NA	"Rachel"	"Violent"	"Easy"
"298"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"Maybe"	"yes"	"2"	"Based on the feedback we got on our papers"	"TG"	"5"	"TG"	"1399334400"	"0.66666666666666663"	"RP"	"2"	"2"	"3"	"270"	"7"	"968"	"85"	"80"	"Yes"	NA	"TG"	"5"	"3"	"4"	"2"	"2"	"4"	NA	NA	"3"	"5"	"4"	"6"	"3"	"6"	"3"	"4"	"4"	"5"	"5"	"6"	"3"	"3"	"6"	"2"	"4"	"5"	"3"	"5"	"4"	"2"	"2"	"3"	"M"	"18"	"1"	"1"	"3.62"	"TG"	"8"	"-5"	"4"	"5"	"4"	"5"	"TG"	"0.994990941063626"	"0.98877617094755"	"938.3"	"88.66"	"933.6"	"85.7"	"926.6"	"84.3"	"916.2"	"88.75"	NA	"Rachel"	"Violent"	"Hard"
"299"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"No"	"No"	"1"	"To measure nothing"	"TG"	"7"	"TG"	"1399334400"	"0.76041666666666663"	"DT"	"4"	"3"	"0"	"340"	"12"	"14"	"297"	"0"	"Yes"	NA	"TG"	"7"	"1"	"2"	"1"	"1"	"3"	NA	NA	"6"	"1"	"3"	"3"	"2"	"1"	"2"	"6"	"3"	"5"	"1"	"1"	"4"	"2"	"4"	"1"	"1"	"1"	"2"	"7"	"7"	"2"	"1"	"7"	"M"	"19"	"5"	"1"	"3"	"TG"	"2"	"1"	"3"	"7"	"1"	"6"	"TG"	"0.943236189647673"	"1.03037054409006"	"919.6"	"87.88"	"867.4"	"88.22"	"852.8"	"85.36"	"878.7"	"87.72"	NA	"Rachel"	"Nonviolent"	"Easy"
"3"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"Yes"	"No"	"3"	"To see our reaction to the response we get from the essay give him payback."	"AM"	"5"	"CH"	"41541"	"0.75"	"Jimmy"	"4"	"3"	"0"	"156"	"5"	"46"	"144"	"0"	"Yes"	NA	"AM"	"7"	"2"	"5"	"1"	"1"	"1"	"No"	"No"	"7"	"3"	"3"	"2"	"1"	"1"	"1"	"2"	"2"	"3"	"2"	"1"	"3"	"1"	"5"	"1"	"1"	"1"	"1"	"4"	"7"	"3"	"1"	"3"	"M"	"18"	"5"	"1"	"3.3"	"AM"	"10"	"10"	"10"	"10"	"10"	"10"	"CH"	"0.967241012550521"	"0.967859438611528"	"940.2"	"87.07"	"909.4"	"79.8"	"933.4"	"86.87"	"903.4"	"81.28"	NA	"Julian"	"Nonviolent"	"Easy"
"30"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"No"	"Yes"	"2"	"Based on evaluation, you had us assign the distraction for evaluator because we were likely to base on the evaluation"	"AM"	"9"	"CH"	"?"	"?"	"JC"	"1"	"2"	"3"	"318"	"5"	"1221"	"72"	"113"	"Yes"	NA	"AM"	"7"	"1"	"6"	"1"	"1"	"7"	"No"	"No"	"6"	"5"	"6"	"6"	"5"	"7"	"5"	"6"	"5"	"6"	"5"	"5"	"6"	"5"	"6"	"4"	"6"	"5"	"5"	"6"	"5"	"3"	"5"	"7"	"M"	"24"	"5"	"4"	"3.2"	"AM"	"7"	"5"	"6"	"8"	"7"	"7"	"CH"	"0.982321041214751"	"0.968574514038877"	"922"	"89.44"	"905.7"	"82.07"	"926"	"89.51"	"896.9"	"86.23"	NA	"Julian"	"Violent"	"Hard"
"300"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"Maybe"	"4"	"Perhaps to see how much we would distract the other person given the way they viewed the other's essay"	"TG"	"5"	"TG"	"1399334400"	"0.76041666666666663"	"MB"	"2"	"4"	"0"	"446"	"14"	"1679"	"123"	"37"	"Yes"	"No suspicions"	"TG"	"2"	"2"	"1"	"1"	"1"	"2"	NA	NA	"7"	"6"	"7"	"2"	"1"	"2"	"1"	"2"	"6"	"6"	"1"	"2"	"1"	"1"	"7"	"1"	"3"	"7"	"2"	"6"	"6"	"6"	"5"	"6"	"M"	"19"	"2"	"1"	"3.6"	"TG"	"-2"	"-6"	"4"	"6"	"-6"	"0"	"TG"	"0.919239093290808"	"0.90439395686772"	"877.9"	"85.36"	"807"	"81.45"	"867.1"	"82.18"	"784.2"	"88.68"	NA	"Rachel"	"Nonviolent"	"Hard"
"301"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"Yes"	"No"	"4"	"To see if after receiving the evaluation on the essay if that would effect how much distraction I would place on him/her"	"TG"	"7"	"TG"	"1399420800"	"0.45833333333333331"	"JC"	"4"	"1"	"0"	"378"	"13"	"927"	"184"	"0"	"No"	"He said he was suspicious when he got an opposing essay and then thought his partner wasn’t real after reading the insult"	"TG"	"3"	"4"	"3"	"4"	"3"	"5"	NA	NA	"7"	"7"	"7"	"2"	"1"	"7"	"1"	"6"	"7"	"7"	"2"	"1"	"2"	"3"	"7"	"3"	"6"	"7"	"7"	"7"	"7"	"7"	"5"	"6"	"M"	"18"	"5"	"1"	"3.2"	"TG"	"8"	"7"	"7"	"7"	"7"	"7"	"TG"	"0.883000927643785"	"0.941944509209606"	"862.4"	"84.88"	"761.5"	"86.39"	"857.8"	"86.32"	"808"	"89.57"	NA	"Rachel"	"Violent"	"Easy"
"302"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"3"	"to see how mad we were about each others grading"	"TG"	"5"	"TG"	"1399420800"	"0.46111111111111108"	"RP"	"2"	"2"	"1"	"195"	"5"	"773"	"70"	"62"	"Maybe"	"Essay seemed weird but didn’t say anuthing seemed suspicious"	"TG"	"5"	"7"	"7"	"3"	"4"	"7"	NA	NA	"1"	"2"	"4"	"2"	"6"	"2"	"7"	"6"	"7"	"5"	"6"	"2"	"1"	"4"	"1"	"2"	"5"	"7"	"2"	"2"	"1"	"1"	"1"	"3"	"M"	"20"	"5"	"2"	"3"	"TG"	"9"	"6"	"6"	"8"	"2"	"4"	"TG"	"0.941230276697919"	"0.933340839995496"	"874.6"	"85.54"	"823.2"	"88.75"	"888.1"	"87.1"	"828.9"	"83.77"	NA	"Rachel"	"Violent"	"Hard"
"303"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"No"	"No"	"4"	"To see how aggressive I was towards someone who disagreed with my essay after playing a semi violent video game and experiencing the ice water"	"TG"	"3"	"TG"	"1399420800"	"0.5"	"KH"	"2"	"3"	"0"	"524"	"17"	"1561"	"201"	"0"	NA	"Said he didn’t know if anything seemed off or suspicious about study. Comment on essay might have seemed off"	"TG"	"1"	"4"	"1"	"4"	"4"	"2"	NA	NA	"7"	"5"	"6"	"1"	"1"	"2"	"2"	"1"	"6"	"6"	"2"	"2"	"1"	"2"	"7"	"1"	"2"	"5"	"3"	"7"	"6"	"7"	"6"	"7"	"M"	"19"	"5"	"1"	"2.5"	"TG"	"7"	"7"	"6"	"8"	"8"	"7"	"TG"	"0.903232426885582"	"0.9024766211078"	"974.5"	"88.24"	"880.2"	"85.11"	"973.1"	"89.41"	"878.2"	"83.79"	NA	"Rachel"	"Nonviolent"	"Easy"
"304"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"No"	"No"	"2"	"To see how long you would \"punish\" the other person after their evaluation of your essay"	"TG"	"5"	"TG"	"1399420800"	"0.5"	"EM"	"4"	"4"	"4"	"332"	"9"	"1285"	"77"	"80"	"Yes"	"Nothing seemed weird…"	"TG"	"1"	"4"	"1"	"1"	"4"	"1"	NA	NA	"5"	"4"	"5"	"2"	"1"	"3"	"2"	"4"	"5"	"2"	"3"	"2"	"2"	"4"	"6"	"2"	"2"	"5"	"5"	"6"	"6"	"3"	"3"	"4"	"M"	"19"	"5"	"1"	"3.7"	"TG"	"10"	"8"	"9"	"10"	"6"	"7"	"TG"	"0.894020807133874"	"0.92521840419336"	"874.7"	"82.38"	"782"	"89.56"	"858.5"	"84.12"	"794.3"	"88.56"	NA	"Rachel"	"Nonviolent"	"Hard"
"305"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"Maybe"	"no"	"3"	"to see the level of agression we exibit after playing the game"	"TG"	"6"	"TG"	"1399420800"	"0.58333333333333337"	"HG"	"2"	"1"	"0"	"452"	"16"	"1075"	"231"	"0"	"Yes"	"Participant thought the study was trying to measure video game it could increase aggressive behavior"	"TG"	"5"	"2"	"5"	"1"	"1"	"6"	NA	NA	"7"	"5"	"5"	"1"	"2"	"5"	"1"	"2"	"4"	"6"	"1"	"1"	"1"	"2"	"7"	"1"	"4"	"3"	"6"	"7"	"7"	"5"	"6"	"6"	"M"	"19"	"5"	"1"	"3.6"	"TG"	"3"	"0"	"6"	"9"	"9"	"5"	"TG"	"0.883857868020305"	"0.90470297029703"	"985"	"87.38"	"870.6"	"87.89"	"969.6"	"86.75"	"877.2"	"88.82"	NA	"Rachel"	"Violent"	"Easy"
"306"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"5"	"To see if the way your partners judged your essay affected your choosing of their distraction level"	"TG"	"6"	"TG"	"1399420800"	"0.58333333333333337"	"LK"	"4"	"2"	"3"	"290"	"4"	"999"	"97"	"95"	"Maybe"	"Thought that the essay exchange must be fake"	"TG"	"7"	"1"	"5"	"2"	"2"	"7"	NA	NA	"7"	"6"	"6"	"5"	"2"	"5"	"3"	"3"	"5"	"5"	"4"	"4"	"2"	"4"	"6"	"2"	"4"	"5"	"6"	"6"	"4"	"6"	"5"	"5"	"M"	"19"	"5"	"1"	"3.6"	"TG"	"3"	"-7"	"-2"	"4"	"-2"	"-4"	"TG"	"0.934076855123675"	"0.967094255437814"	"905.6"	"82.58"	"845.9"	"87.29"	"896.5"	"86.67"	"867"	"89.6"	NA	"Rachel"	"Violent"	"Hard"
"307"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"Maybe"	"no"	"2"	"To see how much time I put down after the evaluation"	"TG"	"4"	"TG"	"1399420800"	"0.625"	"HG"	"2"	"3"	"0"	"337"	"11"	"1570"	"24"	"0"	"Yes"	"Particioant said he thought the study was trying to measure video game's effect on aggression- and thought the partner's evaluation was suspicious"	"TG"	"6"	"1"	"7"	"1"	"1"	"7"	NA	NA	"7"	"6"	"6"	"3"	"3"	"6"	"1"	"4"	"7"	"7"	"5"	"5"	"4"	"2"	"5"	"4"	"6"	"3"	"3"	"7"	"5"	"3"	"6"	"6"	"M"	"19"	"1"	"1"	"3.1749999999999998"	"TG"	"7"	"5"	"8"	"9"	"9"	"8"	"TG"	"0.963045257864577"	"1.01036458968418"	"855.1"	"82.61"	"823.5"	"74.36"	"820.1"	"81.45"	"828.6"	"74.39"	NA	"Rachel"	"Nonviolent"	"Easy"
"308"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"No"	"No"	"3"	"To see how we reacted to their evaluation of our papers"	"TG"	"9"	"TG"	"1399420800"	"0.58333333333333337"	"LK"	"4"	"4"	"0"	"401"	"13"	"1551"	"97"	"57"	"Maybe"	"felt that essay exchange may be fake but not certain"	"TG"	"5"	"5"	"5"	"6"	"5"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"M"	"19"	"5"	"1"	"2.7"	"TG"	"2"	"6"	"2"	"6"	"6"	"4"	"TG"	"1.01792787158641"	"1.0226438830066"	"959.4"	"86.95"	"976.6"	"88.06"	"953.9"	"87.48"	"975.5"	"86.83"	NA	"Rachel"	"Nonviolent"	"Hard"
"309"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"4"	"4"	"3"	"4"	"4"	"3"	NA	NA	"7"	"5"	"5"	"1"	"1"	"6"	"1"	"1"	"5"	"5"	"2"	"1"	"1"	"1"	"7"	"1"	"2"	"5"	"5"	"6"	"5"	"5"	"5"	"5"	"male"	"19"	"5"	"1"	"3"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.945398840135682"	"0.959951322048899"	"913.9"	"82.96"	"864"	"89.73"	"903.9"	"83.46"	"867.7"	"87.69"	NA	"Rachel"	NA	NA
"31"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"No"	"Yes"	"2"	"To react to the response that they gave our essay"	"AM"	"7"	"CH"	"41549"	"0.67708333333333337"	"Danielle"	"4"	"3"	"0"	"510"	"17"	"256"	"454"	"0"	"Yes"	NA	"AM"	"7"	"1"	"5"	"1"	"1"	"7"	"No"	"No"	"7"	"4"	"5"	"2"	"1"	"2"	"1"	"1"	"4"	"5"	"1"	"1"	"1"	"2"	"7"	"1"	"4"	"3"	"5"	"7"	"6"	"5"	"5"	"6"	"M"	"19"	"5"	"1"	"3.7"	"AM"	"8"	"5"	"7"	"8"	"6"	"7"	"CH"	"0.924574492888785"	"0.980049261083744"	"857.8"	"86.32"	"793.1"	"73.9"	"812"	"89.65"	"795.8"	"75.37"	NA	"Julian"	"Nonviolent"	"Easy"
"310"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"6"	"2"	"5"	"1"	"1"	"7"	NA	NA	"6"	"5"	"6"	"6"	"4"	"7"	"2"	"6"	"5"	"6"	"3"	"5"	"3"	"3"	"6"	"2"	"2"	"6"	"5"	"5"	"5"	"7"	"6"	"6"	"male"	"18"	"5"	"1"	"3.4"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.953671064558364"	"0.970597181384974"	"992.9"	"83.76"	"946.9"	"87.46"	"986.3"	"83.01"	"957.3"	"87.01"	NA	"Rachel"	NA	NA
"311"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"4"	"2"	"2"	"1"	"2"	"5"	"no"	"no"	"7"	"2"	"5"	"2"	"1"	"1"	"2"	"1"	"3"	"5"	"2"	"2"	"1"	"2"	"6"	"3"	"1"	"3"	"2"	"6"	"6"	"4"	"5"	"6"	"male "	"20"	"5"	"2"	"3"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.968499554764025"	"0.985500679655641"	"898.4"	"75.56"	"870.1"	"85.98"	"882.8"	"81.92"	"870"	"90"	NA	"Rachel"	NA	NA
"312"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"7"	"1"	"4"	"1"	"1"	"7"	"no "	"no"	"5"	"5"	"6"	"4"	"2"	"3"	"3"	"6"	"7"	"6"	"5"	"5"	"4"	"5"	"6"	"3"	"2"	"5"	"2"	"6"	"4"	"5"	"2"	"5"	"male"	"18"	"2"	"1"	"3.79"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.950175916468051"	"0.981166743224621"	"881.1"	"87.14"	"837.2"	"81.48"	"870.8"	"78.74"	"854.4"	"88.32"	NA	"Rachel"	NA	NA
"313"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"5"	"2"	"3"	"1"	"2"	"6"	"no"	"no"	"7"	"5"	"6"	"2"	"1"	"5"	"2"	"1"	"6"	"6"	"2"	"1"	"1"	"2"	"7"	"2"	"6"	"6"	"6"	"7"	"4"	"5"	"3"	"6"	"male"	"18"	"5"	"1"	"3.2"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.950889361226088"	"0.960407239819005"	"893.9"	"82.87"	"850"	"89.66"	"884"	"82.79"	"849"	"89.6"	NA	"Rachel"	NA	NA
"314"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"6"	"1"	"4"	"1"	"1"	"6"	"no"	"no "	"5"	"5"	"6"	"6"	"4"	"6"	"3"	"4"	"6"	"6"	"3"	"5"	"3"	"2"	"6"	"2"	"4"	"6"	"5"	"6"	"6"	"4"	"6"	"7"	"male"	"18"	"5"	"1"	"3.5"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.958923023817742"	"0.972762645914397"	"869.1"	"83.79"	"833.4"	"88.28"	"848.1"	"79.54"	"825"	"85.97"	NA	"Rachel"	NA	NA
"315"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.959502586112028"	"0.925106755721012"	"908.7"	"85.58"	"871.9"	"87.44"	"913.3"	"88.62"	"844.9"	"87.35"	NA	"Rachel"	NA	NA
"316"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"5"	"2"	"6"	"1"	"1"	"1"	"no"	"no"	"7"	"5"	"6"	"5"	"1"	"1"	"6"	"6"	"5"	"5"	"3"	"4"	"1"	"5"	"7"	"2"	"2"	"4"	"7"	"7"	"5"	"7"	"7"	"7"	"male "	"18"	"5"	"1"	"3"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.937128385818102"	"0.922258771929825"	"908.2"	"87.1"	"851.1"	"82.57"	"912"	"87.36"	"841.1"	"87.07"	NA	"Rachel"	NA	NA
"317"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"	"1"	"1"	"4"	"4"	"no"	"no"	"7"	"4"	"7"	"1"	"1"	"7"	"1"	"1"	"7"	"7"	"1"	"1"	"1"	"1"	"7"	"1"	"4"	"4"	"5"	"7"	"7"	"7"	"7"	"7"	"male"	"19"	"3"	"1"	"3.3149999999999999"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.982330992098332"	"0.995733692601325"	"911.2"	"82.31"	"895.1"	"84.49"	"890.7"	"81.54"	"886.9"	"86.25"	NA	"Rachel"	NA	NA
"318"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"5"	"3"	"5"	"1"	"1"	"5"	"no"	"no"	"7"	"7"	"7"	"5"	"2"	"7"	"1"	"5"	"6"	"6"	"2"	"2"	"1"	"5"	"7"	"3"	"6"	"6"	"5"	"7"	"6"	"7"	"3"	"6"	"male"	"20"	"5"	"2"	"4"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.930838165524512"	"0.917630205668679"	"948.5"	"85.1"	"882.9"	"87.47"	"977.3"	"82.53"	"896.8"	"87.51"	NA	"Rachel"	NA	NA
"319"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"5"	"1"	"6"	"1"	"1"	"6"	"yes"	"no"	"7"	"6"	"6"	"1"	"1"	"1"	"1"	"1"	"3"	"5"	"3"	"1"	"2"	"4"	"7"	"3"	"5"	"4"	"3"	"7"	"5"	"4"	"4"	"4"	"male"	"18"	"5"	"1"	"3.4"	"RP"	NA	NA	NA	NA	NA	NA	NA	"0.916001183081928"	"0.945627687896785"	"1014.3"	"80.7"	"929.1"	"89.2"	"976.6"	"84.42"	"923.5"	"88.14"	NA	"Rachel"	NA	NA
