"Subject"	"1.a"	"1.b"	"1.c"	"1.d"	"1.e"	"2.a"	"2.b"	"2.c"	"2.d"	"2.e"	"2.f"	"2.g"	"2.h"	"Game.affect.distraction"	"Surprise"	"Suspected"	"Why "	"Entrant"	"Assignment"	"Entrant.1"	"Date"	"Time"	"RA"	"Station"	"Condition"	"Game.1"	"Game.2"	"Game.3"	"Game.4"	"Game.5"	"Game.6"	"Good.Session"	"Entrant.2"	"irritated"	"happy"	"angered"	"helpful"	"pleased"	"annoyed"	"knew.others"	"knew.partner"	"easy.nav"	"excited"	"engaged"	"challenging"	"stressful"	"violence"	"diff.nav"	"reflexes"	"satisfying"	"effective"	"difficult"	"good.fight"	"hard.control"	"mental.effort"	"comfort.control"	"exhausting"	"aggressed"	"enjoyed"	"often.played"	"FPS.experience"	"FPS.skill"	"mkb.experience"	"vg.freq"	"vg.cumul"	"gender"	"age"	"race"	"year"	"GPA"	"Entrant.3"	"A"	"B"	"C"	"D"	"E"	"F"	"Entrant.4"	"L2d4d"	"R2d4d"	"L_ring_length"	"L_ring_angle"	"L_index_length"	"L_index_angle"	"R_ring_length"	"R_ring_angle"	"R_index_length"	"R_index_angle"	"notes"	"coder"	"Violence"	"Difficulty"
"47"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"48"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"49"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"5"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"50"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"51"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"52"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"53"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"54"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"55"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"56"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"57"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"58"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"59"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"6"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"60"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"61"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"62"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"63"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"64"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"65"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"66"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"67"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"68"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"69"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"7"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"70"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"71"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"72"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"73"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"74"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"75"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"76"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"77"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"78"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"79"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"8"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	"Violent"	"Easy"
"80"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"81"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"82"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"83"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"84"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"85"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"86"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"87"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"88"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"89"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"9"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"90"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"91"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"92"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"93"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"94"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"95"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"96"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"97"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"98"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
"99"	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Violent"	"Easy"
